employee_id,attrition,age,gender,marital_status,distance_from_home,department,job_role,job_level,over_time,total_working_years,years_at_company,job_satisfaction,work_life_balance,monthly_income,years_since_last_promotionyears_at_company,income_per_year_exp,loyal_ratio,promotion_lag,over_time_binary
1269,0,30.0,Female,Single,2.0,Research & Development,Manufacturing Director,2,No,11.0,5.0,4.0,3.0,6091.0,0.0,507.5833333333333,0.4166666666666667,5.0,0
1270,0,49.0,Male,Married,2.0,Sales,Sales Executive,2,No,17.0,9.0,2.0,2.0,5390.0,0.0,299.44444444444446,0.5,9.0,0
1271,0,29.0,Male,Divorced,19.0,Research & Development,Manufacturing Director,2,No,8.0,3.0,4.0,4.0,4262.0,1.0,473.55555555555554,0.3333333333333333,2.0,0
1272,0,35.0,Male,Married,1.0,Sales,Sales Executive,3,No,10.0,10.0,2.0,3.0,7295.0,0.0,663.1818181818181,0.9090909090909091,10.0,0
1273,0,45.0,Female,Married,11.0,Sales,Manager,4,No,26.0,9.0,4.0,4.0,17650.0,1.0,653.7037037037037,0.3333333333333333,8.0,0
1274,0,50.0,Male,Single,22.0,Research & Development,Research Director,4,Yes,32.0,32.0,4.0,3.0,14411.0,13.0,436.6969696969697,0.9696969696969697,19.0,1
1275,0,43.0,Female,Married,27.0,Research & Development,Manufacturing Director,3,No,18.0,8.0,1.0,3.0,10820.0,0.0,569.4736842105264,0.42105263157894735,8.0,0
1276,0,32.0,Female,Single,29.0,Research & Development,Laboratory Technician,1,No,6.0,6.0,2.0,3.0,2837.0,4.0,405.2857142857143,0.8571428571428571,2.0,0
1277,0,47.0,Female,Married,2.0,Research & Development,Research Director,4,No,26.0,20.0,3.0,4.0,17169.0,5.0,635.8888888888889,0.7407407407407407,15.0,0
1278,0,51.0,Female,Single,11.0,Research & Development,Manufacturing Director,4,No,29.0,5.0,2.0,2.0,13142.0,0.0,438.06666666666666,0.16666666666666666,5.0,0
1279,0,46.0,Male,Divorced,7.0,Research & Development,Manufacturing Director,3,No,13.0,8.0,3.0,3.0,10845.0,0.0,774.6428571428571,0.5714285714285714,8.0,0
1280,1,44.0,Male,Married,1.0,Human Resources,Human Resources,3,No,24.0,20.0,1.0,3.0,10482.0,3.0,419.28,0.8,17.0,0
1281,0,29.0,Female,Divorced,1.0,Research & Development,Research Director,4,No,9.0,7.0,4.0,2.0,16124.0,1.0,1612.4,0.7,6.0,0
1282,0,46.0,Female,Divorced,1.0,Sales,Sales Executive,3,No,24.0,24.0,1.0,3.0,10453.0,15.0,418.12,0.96,9.0,0
1283,0,48.0,Male,Married,4.0,Research & Development,Manager,4,No,23.0,2.0,4.0,3.0,15202.0,2.0,633.4166666666666,0.08333333333333333,0.0,0
1284,0,40.0,Male,Divorced,8.0,Research & Development,Healthcare Representative,2,Yes,8.0,2.0,4.0,3.0,4069.0,2.0,452.1111111111111,0.2222222222222222,0.0,1
1285,1,29.0,Female,Divorced,1.0,Sales,Sales Representative,1,Yes,5.0,3.0,3.0,3.0,2800.0,0.0,466.6666666666667,0.5,3.0,1
1286,0,40.0,Female,Divorced,2.0,Sales,Sales Executive,2,No,8.0,5.0,2.0,3.0,5715.0,1.0,635.0,0.5555555555555556,4.0,0
1287,1,30.0,Female,Single,26.0,Sales,Sales Executive,2,No,9.0,6.0,1.0,2.0,6696.0,0.0,669.6,0.6,6.0,0
1288,0,42.0,Female,Married,1.0,Research & Development,Manufacturing Director,2,Yes,8.0,4.0,4.0,3.0,6062.0,0.0,673.5555555555555,0.4444444444444444,4.0,1
1289,0,41.0,Female,Single,2.0,Research & Development,Healthcare Representative,2,Yes,10.0,8.0,3.0,3.0,6811.0,0.0,619.1818181818181,0.7272727272727273,8.0,1
1290,0,42.0,Male,Single,23.0,Research & Development,Research Scientist,2,No,20.0,20.0,3.0,3.0,4332.0,3.0,206.28571428571428,0.9523809523809523,17.0,0
1291,0,42.0,Male,Married,2.0,Research & Development,Manager,4,Yes,21.0,20.0,3.0,2.0,17861.0,2.0,811.8636363636364,0.9090909090909091,18.0,1
1292,0,25.0,Male,Married,13.0,Sales,Sales Representative,1,No,7.0,7.0,3.0,3.0,2096.0,0.0,262.0,0.875,7.0,0
1293,0,32.0,Male,Married,10.0,Research & Development,Research Scientist,1,No,10.0,5.0,3.0,2.0,3433.0,1.0,312.09090909090907,0.45454545454545453,4.0,0
1294,0,43.0,Male,Married,2.0,Sales,Sales Executive,2,No,7.0,7.0,4.0,3.0,5675.0,7.0,709.375,0.875,0.0,0
1295,0,26.0,Female,Married,1.0,Research & Development,Research Scientist,1,Yes,1.0,1.0,3.0,2.0,2933.0,1.0,1466.5,0.5,0.0,1
1296,0,38.0,Male,Married,2.0,Research & Development,Manufacturing Director,2,No,7.0,5.0,2.0,3.0,4855.0,1.0,606.875,0.625,4.0,0
1297,1,31.0,Male,Divorced,13.0,Sales,Sales Executive,2,No,9.0,3.0,1.0,1.0,4233.0,1.0,423.3,0.3,2.0,0
1298,0,27.0,Male,Married,4.0,Research & Development,Manufacturing Director,2,Yes,6.0,6.0,2.0,3.0,6142.0,0.0,877.4285714285714,0.8571428571428571,6.0,1
1299,0,41.0,Male,Single,6.0,Research & Development,Manufacturing Director,2,Yes,8.0,5.0,2.0,3.0,6032.0,1.0,670.2222222222222,0.5555555555555556,4.0,1
1300,0,36.0,Female,Single,2.0,Research & Development,Manufacturing Director,2,Yes,18.0,16.0,2.0,3.0,5410.0,5.0,284.7368421052632,0.8421052631578947,11.0,1
1301,0,38.0,Male,Divorced,12.0,Research & Development,Healthcare Representative,2,No,13.0,4.0,1.0,2.0,6288.0,1.0,449.14285714285717,0.2857142857142857,3.0,0
1302,0,35.0,Female,Single,1.0,Research & Development,Research Scientist,1,No,7.0,2.0,3.0,3.0,2506.0,2.0,313.25,0.25,0.0,0
1303,0,45.0,Female,Married,9.0,Sales,Sales Executive,2,No,15.0,15.0,3.0,3.0,5593.0,4.0,349.5625,0.9375,11.0,0
1304,0,47.0,Female,Divorced,3.0,Sales,Sales Executive,4,Yes,28.0,22.0,3.0,2.0,13770.0,11.0,474.82758620689657,0.7586206896551724,11.0,1
1305,0,56.0,Female,Divorced,4.0,Research & Development,Manager,5,No,28.0,5.0,1.0,3.0,19943.0,4.0,687.6896551724138,0.1724137931034483,1.0,0
1306,0,32.0,Male,Married,1.0,Sales,Sales Representative,1,No,3.0,2.0,2.0,3.0,2269.0,2.0,567.25,0.5,0.0,0
1307,0,59.0,Female,Married,2.0,Human Resources,Manager,5,No,30.0,3.0,4.0,3.0,18844.0,2.0,607.8709677419355,0.0967741935483871,1.0,0
1308,1,28.0,Female,Single,1.0,Research & Development,Research Scientist,1,Yes,10.0,7.0,2.0,3.0,2216.0,3.0,201.45454545454547,0.6363636363636364,4.0,1
1309,1,50.0,Male,Single,1.0,Sales,Sales Executive,2,Yes,5.0,0.0,3.0,3.0,4728.0,0.0,788.0,0.0,0.0,1
1310,0,30.0,Female,Single,2.0,Research & Development,Manufacturing Director,2,Yes,12.0,0.0,4.0,2.0,6877.0,0.0,529.0,0.0,0.0,1
1311,0,30.0,Male,Single,9.0,Research & Development,Laboratory Technician,1,No,10.0,10.0,3.0,3.0,2206.0,1.0,200.54545454545453,0.9090909090909091,9.0,0
1312,0,30.0,Male,Single,9.0,Sales,Sales Representative,1,No,1.0,1.0,4.0,2.0,1081.0,0.0,540.5,0.5,1.0,0
1313,0,21.0,Male,Single,9.0,Sales,Sales Representative,1,No,3.0,3.0,4.0,2.0,2610.0,2.0,652.5,0.75,1.0,0
1314,1,35.0,Male,Divorced,14.0,Research & Development,Laboratory Technician,1,Yes,5.0,4.0,2.0,1.0,3743.0,0.0,623.8333333333334,0.6666666666666666,4.0,1
1315,0,40.0,Female,Married,10.0,Research & Development,Laboratory Technician,1,Yes,10.0,7.0,3.0,3.0,2213.0,1.0,201.1818181818182,0.6363636363636364,6.0,1
1316,0,31.0,Female,Married,29.0,Sales,Sales Executive,2,No,13.0,12.0,4.0,3.0,5468.0,5.0,390.57142857142856,0.8571428571428571,7.0,0
1317,0,56.0,Male,Married,9.0,Research & Development,Healthcare Representative,4,No,30.0,10.0,4.0,2.0,11103.0,1.0,358.16129032258067,0.3225806451612903,9.0,0
1318,0,44.0,Male,Divorced,1.0,Research & Development,Research Scientist,1,Yes,6.0,5.0,2.0,2.0,2342.0,2.0,334.57142857142856,0.7142857142857143,3.0,1
1319,0,46.0,Male,Married,15.0,Research & Development,Research Director,5,No,25.0,4.0,2.0,3.0,19081.0,0.0,733.8846153846154,0.15384615384615385,4.0,0
1320,0,40.0,Male,Married,19.0,Research & Development,Laboratory Technician,2,Yes,15.0,7.0,4.0,4.0,2741.0,3.0,171.3125,0.4375,4.0,1
1321,0,46.0,Male,Divorced,5.0,Human Resources,Human Resources,2,Yes,16.0,4.0,2.0,3.0,5021.0,0.0,295.3529411764706,0.23529411764705882,4.0,1
1322,0,35.0,Male,Single,1.0,Sales,Sales Executive,2,No,16.0,15.0,1.0,3.0,4312.0,2.0,253.64705882352942,0.8823529411764706,13.0,0
1323,0,40.0,Female,Single,9.0,Research & Development,Research Director,3,No,20.0,18.0,3.0,2.0,13499.0,2.0,642.8095238095239,0.8571428571428571,16.0,0
1324,0,36.0,Female,Married,8.0,Research & Development,Research Director,3,No,10.0,8.0,1.0,3.0,11713.0,0.0,1064.8181818181818,0.7272727272727273,8.0,0
1325,0,43.0,Female,Single,6.0,Research & Development,Research Scientist,2,Yes,20.0,20.0,3.0,1.0,4081.0,1.0,194.33333333333334,0.9523809523809523,19.0,1
1326,0,31.0,Female,Divorced,5.0,Sales,Sales Representative,1,No,2.0,2.0,2.0,2.0,2789.0,2.0,929.6666666666666,0.6666666666666666,0.0,0
1327,0,36.0,Male,Married,13.0,Human Resources,Human Resources,1,No,8.0,5.0,2.0,3.0,2143.0,0.0,238.11111111111111,0.5555555555555556,5.0,0
1328,0,36.0,Female,Divorced,1.0,Research & Development,Manufacturing Director,3,Yes,17.0,7.0,1.0,3.0,10252.0,7.0,569.5555555555555,0.3888888888888889,0.0,1
1329,0,45.0,Male,Single,2.0,Sales,Sales Representative,2,No,9.0,8.0,3.0,3.0,6632.0,3.0,663.2,0.8,5.0,0
1330,0,27.0,Male,Divorced,3.0,Research & Development,Research Scientist,1,Yes,1.0,1.0,3.0,2.0,2566.0,0.0,1283.0,0.5,1.0,1
1331,0,51.0,Male,Single,6.0,Research & Development,Research Director,5,No,23.0,20.0,3.0,3.0,19537.0,15.0,814.0416666666666,0.8333333333333334,5.0,0
1332,0,53.0,Female,Married,2.0,Sales,Sales Executive,3,No,30.0,15.0,2.0,3.0,7525.0,6.0,242.74193548387098,0.4838709677419355,9.0,0
1333,1,31.0,Male,Married,20.0,Research & Development,Healthcare Representative,3,No,12.0,1.0,3.0,3.0,9824.0,0.0,755.6923076923077,0.07692307692307693,1.0,0
1334,0,35.0,Female,Single,27.0,Research & Development,Research Scientist,1,No,6.0,6.0,1.0,2.0,2559.0,1.0,365.57142857142856,0.8571428571428571,5.0,0
1335,0,27.0,Male,Married,11.0,Research & Development,Laboratory Technician,1,No,6.0,5.0,1.0,4.0,2099.0,1.0,299.85714285714283,0.7142857142857143,4.0,0
1336,0,27.0,Male,Divorced,1.0,Research & Development,Laboratory Technician,1,No,5.0,5.0,2.0,3.0,3816.0,0.0,636.0,0.8333333333333334,5.0,0
1337,0,34.0,Male,Married,2.0,Research & Development,Manufacturing Director,2,No,13.0,11.0,1.0,3.0,5957.0,5.0,425.5,0.7857142857142857,6.0,0
1338,0,38.0,Male,Married,6.0,Research & Development,Manufacturing Director,2,No,10.0,8.0,3.0,3.0,5321.0,7.0,483.72727272727275,0.7272727272727273,1.0,0
1339,0,24.0,Female,Married,3.0,Sales,Sales Executive,2,No,4.0,3.0,3.0,2.0,4999.0,0.0,999.8,0.6,3.0,0
1340,0,44.0,Male,Married,28.0,Research & Development,Research Director,4,No,24.0,20.0,1.0,4.0,16328.0,14.0,653.12,0.8,6.0,0
1341,0,43.0,Male,Married,15.0,Research & Development,Research Director,4,No,14.0,14.0,3.0,3.0,17603.0,6.0,1173.5333333333333,0.9333333333333333,8.0,0
1342,0,38.0,Male,Divorced,7.0,Research & Development,Research Scientist,1,No,4.0,4.0,3.0,3.0,2610.0,0.0,522.0,0.8,4.0,0
1343,0,33.0,Female,Single,16.0,Sales,Sales Executive,3,Yes,11.0,0.0,1.0,2.0,8564.0,0.0,713.6666666666666,0.0,0.0,1
1344,0,41.0,Male,Single,10.0,Sales,Sales Executive,2,No,19.0,19.0,2.0,3.0,6151.0,11.0,307.55,0.95,8.0,0
1345,0,46.0,Female,Married,2.0,Sales,Manager,4,Yes,28.0,7.0,2.0,2.0,16872.0,7.0,581.7931034482758,0.2413793103448276,0.0,1
1346,0,42.0,Male,Married,2.0,Research & Development,Laboratory Technician,1,No,4.0,1.0,2.0,3.0,4841.0,0.0,968.2,0.2,1.0,0
1347,0,30.0,Female,Single,12.0,Sales,Sales Executive,2,No,6.0,5.0,3.0,3.0,6577.0,4.0,939.5714285714286,0.7142857142857143,1.0,0
1348,0,46.0,Male,Divorced,1.0,Research & Development,Research Director,5,No,23.0,2.0,4.0,3.0,19627.0,2.0,817.7916666666666,0.08333333333333333,0.0,0
1349,0,36.0,Female,Married,2.0,Research & Development,Research Scientist,2,Yes,15.0,1.0,2.0,3.0,6962.0,0.0,435.125,0.0625,1.0,1
1350,0,27.0,Female,Single,7.0,Research & Development,Healthcare Representative,2,No,9.0,7.0,1.0,1.0,6811.0,0.0,681.1,0.7,7.0,0
1351,0,32.0,Female,Single,2.0,Research & Development,Research Scientist,2,Yes,10.0,8.0,3.0,3.0,4998.0,0.0,454.3636363636364,0.7272727272727273,8.0,1
1352,0,21.0,Male,Single,5.0,Research & Development,Research Scientist,1,No,3.0,2.0,4.0,3.0,3117.0,2.0,779.25,0.5,0.0,0
1353,0,41.0,Female,Single,6.0,Sales,Manager,3,Yes,16.0,1.0,4.0,3.0,13591.0,0.0,799.4705882352941,0.058823529411764705,1.0,1
1354,1,21.0,Female,Single,1.0,Sales,Sales Representative,1,Yes,3.0,3.0,2.0,3.0,2174.0,1.0,543.5,0.75,2.0,1
1355,0,34.0,Male,Divorced,1.0,Research & Development,Research Scientist,1,No,10.0,4.0,1.0,3.0,2996.0,1.0,272.3636363636364,0.36363636363636365,3.0,0
1356,0,36.0,Male,Married,18.0,Research & Development,Laboratory Technician,1,No,4.0,1.0,4.0,3.0,3688.0,0.0,737.6,0.2,1.0,0
1357,0,34.0,Female,Married,2.0,Sales,Sales Representative,1,No,6.0,4.0,3.0,3.0,2231.0,1.0,318.7142857142857,0.5714285714285714,3.0,0
1358,0,38.0,Male,Married,18.0,Research & Development,Healthcare Representative,2,Yes,15.0,1.0,4.0,3.0,5811.0,1.0,363.1875,0.0625,0.0,1
1359,1,26.0,Male,Single,25.0,Research & Development,Laboratory Technician,1,No,1.0,1.0,3.0,2.0,2293.0,0.0,1146.5,0.5,1.0,0
1360,0,38.0,Female,Single,2.0,Research & Development,Laboratory Technician,1,No,4.0,4.0,2.0,3.0,2440.0,3.0,488.0,0.8,1.0,0
1361,0,48.0,Male,Single,2.0,Research & Development,Laboratory Technician,1,No,7.0,1.0,2.0,2.0,2559.0,0.0,319.875,0.125,1.0,0
1362,0,53.0,Female,Divorced,13.0,Research & Development,Manufacturing Director,2,No,5.0,4.0,1.0,3.0,4450.0,1.0,741.6666666666666,0.6666666666666666,3.0,0
1363,0,39.0,Male,Married,21.0,Sales,Sales Executive,2,Yes,8.0,5.0,4.0,4.0,6120.0,1.0,680.0,0.5555555555555556,4.0,1
1364,0,32.0,Male,Single,2.0,Sales,Sales Executive,2,Yes,7.0,2.0,2.0,2.0,9907.0,2.0,1238.375,0.25,0.0,1
1365,0,34.0,Male,Married,9.0,Research & Development,Laboratory Technician,2,No,11.0,7.0,1.0,2.0,5346.0,0.0,445.5,0.5833333333333334,7.0,0
1366,0,38.0,Female,Divorced,8.0,Research & Development,Research Scientist,2,Yes,20.0,20.0,2.0,3.0,2133.0,0.0,101.57142857142857,0.9523809523809523,20.0,1
1367,0,34.0,Male,Married,1.0,Research & Development,Research Scientist,2,No,9.0,2.0,4.0,2.0,5484.0,2.0,548.4,0.2,0.0,0
1368,0,31.0,Male,Divorced,8.0,Sales,Sales Executive,3,No,13.0,13.0,4.0,3.0,10793.0,9.0,770.9285714285714,0.9285714285714286,4.0,0
1369,0,27.0,Male,Single,2.0,Sales,Sales Executive,2,No,8.0,6.0,4.0,3.0,5071.0,0.0,563.4444444444445,0.6666666666666666,6.0,0
1370,0,45.0,Male,Divorced,9.0,Sales,Sales Executive,3,Yes,18.0,5.0,1.0,3.0,10761.0,0.0,566.3684210526316,0.2631578947368421,5.0,1
1371,0,32.0,Male,Married,7.0,Research & Development,Laboratory Technician,1,No,5.0,5.0,2.0,1.0,2794.0,0.0,465.6666666666667,0.8333333333333334,5.0,0
1372,0,56.0,Male,Single,7.0,Research & Development,Manufacturing Director,3,No,37.0,6.0,4.0,2.0,7260.0,0.0,191.05263157894737,0.15789473684210525,6.0,0
1373,0,51.0,Male,Married,7.0,Research & Development,Manufacturing Director,2,No,10.0,1.0,3.0,3.0,6132.0,0.0,557.4545454545455,0.09090909090909091,1.0,0
1374,0,50.0,Male,Married,2.0,Research & Development,Research Director,4,No,30.0,4.0,3.0,3.0,17639.0,0.0,569.0,0.12903225806451613,4.0,0
1375,0,28.0,Female,Divorced,3.0,Research & Development,Manufacturing Director,3,No,10.0,9.0,2.0,2.0,7655.0,1.0,695.9090909090909,0.8181818181818182,8.0,0
1376,1,33.0,Female,Single,29.0,Research & Development,Research Scientist,2,No,14.0,13.0,3.0,3.0,4508.0,3.0,300.53333333333336,0.8666666666666667,10.0,0
1377,1,29.0,Female,Single,10.0,Research & Development,Research Scientist,1,Yes,3.0,0.0,1.0,3.0,2404.0,0.0,601.0,0.0,0.0,1
1378,0,41.0,Female,Single,7.0,Research & Development,Manufacturing Director,2,No,8.0,2.0,3.0,3.0,5003.0,2.0,555.8888888888889,0.2222222222222222,0.0,0
1379,1,52.0,Male,Married,8.0,Research & Development,Research Scientist,2,No,11.0,8.0,2.0,2.0,4941.0,7.0,411.75,0.6666666666666666,1.0,0
1380,1,22.0,Male,Married,3.0,Research & Development,Research Scientist,1,Yes,1.0,0.0,4.0,3.0,2853.0,0.0,1426.5,0.0,0.0,1
1381,0,35.0,Male,Married,27.0,Research & Development,Manufacturing Director,2,No,17.0,7.0,3.0,3.0,6883.0,0.0,382.3888888888889,0.3888888888888889,7.0,0
1382,0,28.0,Male,Married,19.0,Research & Development,Laboratory Technician,1,No,6.0,6.0,1.0,3.0,3196.0,3.0,456.57142857142856,0.8571428571428571,3.0,0
1383,0,27.0,Female,Single,2.0,Sales,Sales Executive,2,No,9.0,8.0,3.0,2.0,6500.0,0.0,650.0,0.8,8.0,0
1384,0,27.0,Male,Single,3.0,Research & Development,Research Scientist,1,No,5.0,4.0,4.0,3.0,2045.0,1.0,340.8333333333333,0.6666666666666666,3.0,0
1385,0,47.0,Male,Single,4.0,Sales,Sales Representative,2,No,5.0,0.0,3.0,3.0,2976.0,0.0,496.0,0.0,0.0,0
1386,0,27.0,Female,Married,8.0,Research & Development,Research Scientist,1,No,5.0,3.0,3.0,3.0,3517.0,0.0,586.1666666666666,0.5,3.0,0
1387,0,44.0,Male,Married,23.0,Research & Development,Laboratory Technician,2,No,17.0,3.0,2.0,4.0,2042.0,1.0,113.44444444444444,0.16666666666666666,2.0,0
1388,0,33.0,Female,Single,2.0,Sales,Sales Executive,2,No,13.0,11.0,2.0,2.0,5147.0,1.0,367.64285714285717,0.7857142857142857,10.0,0
1389,0,33.0,Female,Married,14.0,Research & Development,Research Scientist,1,No,8.0,8.0,2.0,3.0,2756.0,1.0,306.22222222222223,0.8888888888888888,7.0,0
1390,0,28.0,Male,Married,29.0,Research & Development,Manufacturing Director,2,No,8.0,8.0,2.0,2.0,6549.0,1.0,727.6666666666666,0.8888888888888888,7.0,0
1391,0,35.0,Male,Divorced,2.0,Research & Development,Manufacturing Director,3,No,15.0,7.0,2.0,4.0,10274.0,6.0,642.125,0.4375,1.0,0
1392,0,35.0,Female,Married,28.0,Sales,Sales Representative,1,No,6.0,5.0,3.0,3.0,2430.0,4.0,347.14285714285717,0.7142857142857143,1.0,0
1393,0,47.0,Female,Divorced,2.0,Sales,Manager,4,No,29.0,3.0,2.0,3.0,15972.0,1.0,532.4,0.1,2.0,0
1394,0,45.0,Male,Married,6.0,Research & Development,Research Director,3,Yes,17.0,0.0,1.0,4.0,13245.0,0.0,735.8333333333334,0.0,0.0,1
1395,0,35.0,Female,Divorced,25.0,Research & Development,Healthcare Representative,3,Yes,16.0,16.0,3.0,2.0,10388.0,10.0,611.0588235294117,0.9411764705882353,6.0,1
1396,0,34.0,Female,Single,5.0,Research & Development,Manager,3,No,14.0,11.0,1.0,3.0,11631.0,5.0,775.4,0.7333333333333333,6.0,0
1397,0,36.0,Male,Married,9.0,Research & Development,Laboratory Technician,1,No,5.0,5.0,2.0,3.0,2810.0,0.0,468.3333333333333,0.8333333333333334,5.0,0
1398,0,24.0,Female,Married,4.0,Sales,Sales Executive,2,Yes,5.0,5.0,3.0,3.0,4162.0,0.0,693.6666666666666,0.8333333333333334,5.0,1
1399,0,33.0,Male,Married,21.0,Research & Development,Laboratory Technician,1,No,14.0,14.0,2.0,3.0,2028.0,2.0,135.2,0.9333333333333333,12.0,0
1400,1,26.0,Male,Single,4.0,Sales,Sales Executive,2,Yes,8.0,8.0,4.0,3.0,5828.0,7.0,647.5555555555555,0.8888888888888888,1.0,1
1401,0,32.0,Male,Married,2.0,Sales,Sales Executive,2,Yes,4.0,3.0,2.0,2.0,4078.0,1.0,815.6,0.6,2.0,1
1402,0,43.0,Female,Divorced,2.0,Research & Development,Research Scientist,1,No,6.0,5.0,3.0,2.0,2645.0,1.0,377.85714285714283,0.7142857142857143,4.0,0
1403,0,34.0,Male,Divorced,19.0,Research & Development,Laboratory Technician,1,No,3.0,2.0,4.0,3.0,2661.0,1.0,665.25,0.5,1.0,0
1404,0,37.0,Female,Single,3.0,Research & Development,Healthcare Representative,2,No,8.0,4.0,2.0,2.0,4107.0,0.0,456.3333333333333,0.4444444444444444,4.0,0
1405,0,32.0,Female,Married,4.0,Research & Development,Manufacturing Director,2,No,14.0,14.0,3.0,3.0,6162.0,6.0,410.8,0.9333333333333333,8.0,0
1406,0,31.0,Male,Married,2.0,Human Resources,Human Resources,2,No,9.0,2.0,1.0,3.0,6410.0,1.0,641.0,0.2,1.0,0
1407,0,33.0,Female,Divorced,16.0,Sales,Sales Executive,2,Yes,7.0,6.0,4.0,3.0,5368.0,1.0,671.0,0.75,5.0,1
1408,0,39.0,Male,Married,6.0,Sales,Sales Executive,3,No,11.0,7.0,3.0,3.0,8237.0,7.0,686.4166666666666,0.5833333333333334,0.0,0
1409,0,49.0,Female,Single,11.0,Sales,Sales Executive,2,No,8.0,5.0,4.0,4.0,4507.0,0.0,500.77777777777777,0.5555555555555556,5.0,0
1410,0,25.0,Male,Divorced,5.0,Research & Development,Healthcare Representative,2,No,6.0,6.0,1.0,3.0,4000.0,1.0,571.4285714285714,0.8571428571428571,5.0,0
1411,0,30.0,Female,Divorced,4.0,Sales,Sales Executive,2,Yes,11.0,11.0,2.0,2.0,5209.0,2.0,434.0833333333333,0.9166666666666666,9.0,1
1412,0,34.0,Male,Married,7.0,Sales,Sales Representative,1,Yes,12.0,11.0,3.0,3.0,2308.0,5.0,177.53846153846155,0.8461538461538461,6.0,1
1413,0,39.0,Male,Married,12.0,Research & Development,Manufacturing Director,2,No,7.0,5.0,2.0,3.0,5295.0,1.0,661.875,0.625,4.0,0
1414,1,28.0,Male,Divorced,1.0,Research & Development,Laboratory Technician,1,No,1.0,1.0,2.0,3.0,2596.0,0.0,1298.0,0.5,1.0,0
1415,0,48.0,Male,Married,10.0,Research & Development,Research Director,5,No,29.0,22.0,2.0,3.0,19665.0,12.0,655.5,0.7333333333333333,10.0,0
1416,0,35.0,Male,Married,25.0,Research & Development,Manufacturing Director,3,No,16.0,13.0,2.0,3.0,10903.0,4.0,641.3529411764706,0.7647058823529411,9.0,0
1417,0,41.0,Male,Single,6.0,Sales,Sales Executive,3,No,10.0,10.0,3.0,3.0,9241.0,8.0,840.0909090909091,0.9090909090909091,2.0,0
1418,0,33.0,Male,Divorced,5.0,Research & Development,Healthcare Representative,3,No,9.0,3.0,4.0,3.0,7119.0,1.0,711.9,0.3,2.0,0
1419,0,30.0,Female,Divorced,5.0,Sales,Sales Executive,2,No,10.0,10.0,3.0,3.0,6118.0,1.0,556.1818181818181,0.9090909090909091,9.0,0
1420,0,24.0,Male,Divorced,9.0,Research & Development,Laboratory Technician,1,No,1.0,1.0,2.0,3.0,2694.0,0.0,1347.0,0.5,1.0,0
1421,0,45.0,Male,Married,4.0,Research & Development,Laboratory Technician,2,No,9.0,9.0,2.0,2.0,4447.0,0.0,444.7,0.9,9.0,0
1422,0,25.0,Male,Married,28.0,Sales,Sales Executive,2,No,6.0,2.0,3.0,3.0,8639.0,2.0,1234.142857142857,0.2857142857142857,0.0,0
1423,0,35.0,Male,Single,1.0,Research & Development,Research Scientist,1,No,6.0,6.0,3.0,3.0,2859.0,0.0,408.42857142857144,0.8571428571428571,6.0,0
1424,0,48.0,Male,Married,20.0,Research & Development,Research Scientist,1,No,13.0,0.0,3.0,2.0,2259.0,0.0,161.35714285714286,0.0,0.0,0
1425,0,40.0,Male,Single,6.0,Human Resources,Manager,4,Yes,21.0,21.0,4.0,3.0,16437.0,7.0,747.1363636363636,0.9545454545454546,14.0,1
1426,0,53.0,Female,Divorced,5.0,Research & Development,Manager,5,No,26.0,14.0,3.0,2.0,19094.0,4.0,707.1851851851852,0.5185185185185185,10.0,0
1427,0,31.0,Male,Married,7.0,Sales,Sales Representative,1,No,13.0,7.0,3.0,4.0,2329.0,5.0,166.35714285714286,0.5,2.0,0
1428,0,35.0,Female,Married,8.0,Research & Development,Healthcare Representative,2,No,15.0,14.0,3.0,3.0,4148.0,2.0,259.25,0.875,12.0,0
1429,0,58.0,Male,Divorced,23.0,Research & Development,Research Scientist,1,No,2.0,2.0,3.0,3.0,2372.0,2.0,790.6666666666666,0.6666666666666666,0.0,0
1430,0,38.0,Male,Divorced,9.0,Research & Development,Research Scientist,1,No,10.0,5.0,4.0,4.0,4771.0,0.0,433.72727272727275,0.45454545454545453,5.0,0
1431,1,31.0,Female,Single,2.0,Sales,Sales Representative,1,No,3.0,1.0,4.0,4.0,2785.0,0.0,696.25,0.25,1.0,0
1432,0,39.0,Male,Single,2.0,Sales,Sales Executive,3,No,9.0,8.0,3.0,3.0,7880.0,0.0,788.0,0.8,8.0,0
1433,0,51.0,Male,Married,8.0,Research & Development,Research Director,3,No,16.0,10.0,2.0,1.0,12490.0,4.0,734.7058823529412,0.5882352941176471,6.0,0
